"molregno","standard_inchi","canonical_smiles","SAMPLE","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4441301,688157,51887,1219954,"=",6309.6,"nM",1,"Potency","Not Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Influenza NS1 Protein Function.   (Class of assay: confirmatory) ","F",,"confirmatory","Influenza A virus (A/WSN/1933(H1N1))",382835,,,,,103736,"D",9,"Autocuration",7,"2326","CHEMBL1614236","SINGLE PROTEIN","Nonstructural protein 1",382835,"Influenza A virus",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4488955,688170,51887,1219954,"=",39810.7,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Identification of Novel General Anesthetics. In this assay, a GABAergic mimetic model system, apoferritin and a profluorescent 1-aminoanthracene ligand (1-AMA), was used to construct a competitive binding assay for identification of novel general anesthetics  (Class of assay: confirmatory) [Related pubchem assays: 2385 (Probe Development Summary for Identification of Novel General Anesthetics), 2323 (Validation apoferritin assay run on SigmaAldrich LOPAC1280 collection)]","B",,"confirmatory","Equus caballus",9796,,,,,103687,"D",9,"Autocuration",7,"485281","CHEMBL1614249","SINGLE PROTEIN","Ferritin light chain",9796,"Equus caballus",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4686389,688274,51887,1219954,"=",33980.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A small molecule screen for inhibitors of the PhoP regulon in Salmonella Typhimurium.   (Class of assay: confirmatory) [Related pubchem assays: 2253 , 1981 , 1874 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1863","CHEMBL1613789","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4884259,688653,51887,1219954,"=",3288.5,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Modulators of miRNAs and/or Inhibitors of miR-21.   (Class of assay: confirmatory) ","F",,"confirmatory","Homo sapiens",9606,,,,,103763,"M",3,"Autocuration",7,"2289","CHEMBL1614146","NUCLEIC-ACID","microRNA 21",9606,"Homo sapiens",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4901700,688597,51887,1219954,"=",682.0,"nM",1,"EC50","Active",,"PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Confirmation HTS to Identify Inhibitors of Streptokinase Promotor Activity.   (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1662 (Primary HTS)]","F",,"confirmatory","Streptococcus pyogenes M1 GAS",160490,,,,,103661,"H",8,"Autocuration",7,"1902","CHEMBL1614064","SINGLE PROTEIN","Streptokinase A",301447,"Streptococcus pyogenes serotype M1",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4947467,688620,51887,1219954,"=",398.1,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: qHTS for inhibitors of ROR gamma transcriptional activity.   (Class of assay: confirmatory) ","F",,"confirmatory","Mus musculus",10090,,,,,103664,"D",9,"Autocuration",7,"2551","CHEMBL1614087","SINGLE PROTEIN","Nuclear receptor ROR-gamma",10090,"Mus musculus",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4958254,688648,51887,1219954,">",150000.0,"nM",1,"EC50","Not Active","Outside typical range","PUBCHEM_BIOASSAY: Absorbance Microorganism-Based Dose Response HTS to Identify Inhibitors of Streptokinase Expression.   (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1902 (Retest at Dose), 1900 (Counter Screen), 1662 (Primary HTS)]","F",,"confirmatory","Streptococcus pyogenes M1 GAS",160490,,,,,103661,"H",8,"Autocuration",7,"1914","CHEMBL1614141","SINGLE PROTEIN","Streptokinase A",301447,"Streptococcus pyogenes serotype M1",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4964328,688623,51887,1219954,"=",9299.0,"nM",1,"EC50","Active",,"PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Response HTS to Identify Inhibitors of 5&apos;UTR Stem-Loop Driven Prion Protein mRNA Translation in H4 Neuroglioblastoma Cells.   (Class of assay: confirmatory) [Related pubchem assays: 1827 (Project Summary), 1813 (Primary HTS)]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1994","CHEMBL1614090","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",4982303,688644,51887,1219954,"=",8866.0,"nM",1,"EC50","Active",,"PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Confirmation HTS to Identify Inhibitors of of 5&apos;UTR Stem-Loop Driven Alpha-Synuclein mRNA Translation in H4 Neuroglioblastoma Cells.   (Class of assay: confirmatory) [Related pubchem assays: 1827 (Project Summary), 1813 (Primary HTS)]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1988","CHEMBL1614137","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5345146,737185,51887,1219954,,28183.8,"nM",1,"Potency","inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors and Activators of N370S glucocerebrosidase as a Potential Chaperone Treatment of Gaucher Disease.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1473, AID2293, AID2577, AID2578, AID2587, AID2588, AID2589, AID2590, AID2592, AID2593, AID2595, AID2596, AID2597, AID2613, AID2671, AID488845]","F",,"confirmatory","Homo sapiens",9606,,,,,10733,"D",9,"Autocuration",7,"2101","CHEMBL1613818","SINGLE PROTEIN","Beta-glucocerebrosidase",9606,"Homo sapiens",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5556965,737623,51887,1219954,,31622.8,"nM",1,"Potency","inconclusive",,"PUBCHEM_BIOASSAY: qHTS assay for re-activators of p53 using a Luc reporter.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504709]","F",,"confirmatory","Homo sapiens",9606,,,,,20053,"D",9,"Autocuration",7,"504706","CHEMBL1738132","SINGLE PROTEIN","Cellular tumor antigen p53",9606,"Homo sapiens",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5618250,737137,51887,1219954,,35481.3,"nM",1,"Potency","inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay to Find Inhibitors of Chronic Active B-Cell Receptor Signaling.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID485345, AID485355]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"493014","CHEMBL1737902","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5692514,737298,51887,1219954,">",118576.0,"nM",1,"IC50","inactive","Outside typical range","PUBCHEM_BIOASSAY: Absorbance-based bacterial cell-based high throughput dose response assay for inhibitors of AddAB recombination protein complex.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID435030, AID449728, AID449731, AID488942, AID488955, AID488956]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"492959","CHEMBL1738325","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5740966,737344,51887,1219954,,11220.2,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Histone Lysine Methyltransferase G9a.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504404]","F",,"confirmatory","Homo sapiens",9606,,,,,102672,"D",9,"Autocuration",7,"504332","CHEMBL1738442","SINGLE PROTEIN","Histone-lysine N-methyltransferase, H3 lysine-9 specific 3",9606,"Homo sapiens",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5791231,737425,51887,1219954,"=",105490.0,"nM",1,"IC50","inactive","Outside typical range","PUBCHEM_BIOASSAY: Counterscreen for AddAB inhibitors: absorbance-based bacterial cell-based high throughput dose response assay for inhibitors of bacterial viability.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID435030, AID449728, AID449731, AID488942, AID488955, AID488956]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"492958","CHEMBL1738643","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5821301,736947,51887,1219954,,39810.7,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of BAZ2B.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504391]","F",,"confirmatory","Homo sapiens",9606,,,,,104016,"D",9,"Autocuration",7,"504333","CHEMBL1738312","SINGLE PROTEIN","Bromodomain adjacent to zinc finger domain protein 2B",9606,"Homo sapiens",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5921021,737042,51887,1219954,,16353.5,"nM",1,"Potency","inconclusive",,"PUBCHEM_BIOASSAY: qHTS screen for small molecules that inhibit ELG1-dependent DNA repair in human embryonic kidney (HEK293T) cells expressing luciferase-tagged ELG1.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID493107, AID493125]","F",,"confirmatory","Homo sapiens",9606,,,,,104005,"D",9,"Autocuration",7,"504467","CHEMBL1738588","SINGLE PROTEIN","ATPase family AAA domain-containing protein 5",9606,"Homo sapiens",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",5978668,737110,51887,1219954,">",118576.0,"nM",1,"IC50","inactive","Outside typical range","PUBCHEM_BIOASSAY: Counterscreen for AddAB inhibitors: absorbance-based bacterial cell-based high throughput dose response assay to identify inhibitors of RecBCD.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID435030, AID449728, AID449731, AID488942, AID488955, AID488956]","F",,"confirmatory","Escherichia coli str. K-12 substr. MG1655",511145,,,,,104804,"H",6,"Autocuration",7,"492957","CHEMBL1737858","PROTEIN COMPLEX","Exodeoxyribonuclease V",83333,"Escherichia coli (strain K12)",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",6432176,688444,51887,1219954,"=",787.0,"nM",1,"EC50","active",,"PUBCHEM_BIOASSAY: Fluorescence Cell-Based Secondary Assay to Identify Inhibitors of Resistant C. albicans Growth in the Presence of Fluconazole.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1979, AID2007]","F",,"confirmatory",,,,,,,103684,"H",8,"Autocuration",7,"2423","CHEMBL1613820","SINGLE PROTEIN","ATP-dependent molecular chaperone HSP82",294748,"Candida albicans (strain WO-1) (Yeast)",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",6555241,752386,51887,1219954,"=",11900.0,"nM",1,"AC50","active",,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Secondary Screen to Identify Inhibitors of DnaB-Intein Splicing Activity.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2223, AID489010, AID492950]","F",,"confirmatory",,,,,,,103988,"H",8,"Autocuration",7,"449749","CHEMBL1794324","SINGLE PROTEIN","Replicative DNA helicase",1773,"Mycobacterium tuberculosis",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",6698547,752407,51887,1219954,,3696.4,"nM",1,"Potency","active",,"PUBCHEM_BIOASSAY: Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 96 hour incubation.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488745, AID488752, AID488774, AID504848, AID504850]","F",,"confirmatory","Plasmodium falciparum",5833,,,,,50425,"U",0,"Autocuration",7,"504834","CHEMBL1794345","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",6773009,752436,51887,1219954,"=",932.0,"nM",1,"EC50","active",,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]","F",,"confirmatory",,,,,,,103967,"H",8,"Autocuration",7,"435010","CHEMBL1794426","SINGLE PROTEIN","Protein RecA",1773,"Mycobacterium tuberculosis",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",6773335,688696,51887,1219954,"=",2447.0,"nM",1,"EC50","active",,"PUBCHEM_BIOASSAY: Fluorescence Cell-Based Secondary Assay to Measure Toxicity of Compounds Not in the Presence of Fluconazole.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1979, AID2007, AID434946]","F",,"confirmatory",,,,,,,103684,"H",8,"Autocuration",7,"2387","CHEMBL1614288","SINGLE PROTEIN","ATP-dependent molecular chaperone HSP82",294748,"Candida albicans (strain WO-1) (Yeast)",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",6847600,752506,51887,1219954,"=",3178.0,"nM",1,"AC50","active",,"PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Retest to Confirm Inhibitors of  Beta Cell Apoptosis.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID435005, AID435007]","F",,"confirmatory",,,,,"INS1",,80764,"N",1,"Autocuration",7,"449756","CHEMBL1794496","CELL-LINE","INS1",10116,"Rattus norvegicus",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",7001352,752581,51887,1219954,"=",6721.0,"nM",1,"EC50","active",,"PUBCHEM_BIOASSAY: Luminescence Cell-Based Secondary Assay to Identify Inhibitors of Hsp90.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1979, AID2007, AID434938]","F",,"confirmatory",,,,,,,103684,"H",8,"Autocuration",7,"2400","CHEMBL1794571","SINGLE PROTEIN","ATP-dependent molecular chaperone HSP82",294748,"Candida albicans (strain WO-1) (Yeast)",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",7056217,688210,51887,1219954,">",180000.0,"nM",1,"EC50","inactive","Outside typical range","PUBCHEM_BIOASSAY: Luminescence Cell-Based Secondary Assay to Identify Inhibitors of Calcineurin.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1979, AID2007]","F",,"confirmatory",,,,,,,103704,"D",9,"Autocuration",7,"2388","CHEMBL1614385","SINGLE PROTEIN","Serine/threonine-protein phosphatase",573826,"Candida dubliniensis (strain CD36 / CBS 7987 / NCPF 3949 / NRRLY-17841) (Yeast)",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",7123514,752590,51887,1219954,,13115.4,"nM",1,"Potency","inconclusive",,"PUBCHEM_BIOASSAY: Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 48 hour incubation.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488752, AID488774, AID504848, AID504850]","F",,"confirmatory","Plasmodium falciparum",5833,,,,,50425,"U",0,"Autocuration",7,"504832","CHEMBL1794580","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",7330078,688279,51887,1219954,"=",10912.0,"nM",1,"EC50","inconclusive",,"PUBCHEM_BIOASSAY: Fluorescence Cell-Based Secondary Assay for toxicity in mammalian fibroblasts.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1979, AID2007]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"2327","CHEMBL1613794","UNCHECKED","Unchecked",,,,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
775426,"InChI=1S/C22H21ClF3N3O/c1-28-9-11-29(12-10-28)20(14-4-6-15(7-5-14)22(24,25)26)17-13-18(23)16-3-2-8-27-19(16)21(17)30/h2-8,13,20,30H,9-12H2,1H3","CN1CCN(CC1)C(c2ccc(cc2)C(F)(F)F)c3cc(Cl)c4cccnc4c3O","SJ000399327-2",7391871,752310,51887,1219954,">",380000.0,"nM",1,"AC50","inactive","Outside typical range","PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Secondary Screen to Identify Non-Covalent Inhibitors of RecA-Intein Splicing Activity.   (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2223, AID489010, AID492950]","F",,"confirmatory",,,,,,,103988,"H",8,"Autocuration",7,"449750","CHEMBL1794349","SINGLE PROTEIN","Replicative DNA helicase",1773,"Mycobacterium tuberculosis",,24,,617,"A Active",0.99,9.2,8.6,10.0,3554709,"ENAMINE","Z57213753"
